Tweet,Label,char_length,word_count
@maman1965 @JNE_ID Korupsi perbuatan merusak masa depan bangsa ini anak anak yang harusnya bisa sekolah gratis harus pupus karna diserakahi oleh si tukang korupsi. Tidak hanya dihukum mati tetapi harus di gembosi semua harta yang dimiliki. No Korupsi yes Komedi ( gagal fokus kaos kang maman),Anger,292,46
@maman1965 @JNE_ID Korupsi di Indonesia usah diberantas butuh pemimpin yg tidak ada kepentingan yg lain selain kepentingan rakyat walaupun rawan dilengserkan seperti almarhum Gus Dur Tukang korupsi miskinkan selesai. #Giveaway @JNE_ID,Sad,234,31
@maman1965 @JNE_ID Koruptor tidak pernah puas dengan pemberian Tuhan karena itu dia bekerja sama dengan setan melakukan korupsi setan membujuk teman² koruptor untuk ikutan.,Anger,172,24
@maman1965 @JNE_ID Korupsi dan koruptor adalah kesatuan yang tidak bisa dipisah. Selama korupsi dilakukan sekecil apapun jumlahnya. Maka koruptor akan selalu ada dan menyangkal bahwa ini bukan termasuk korupsi,Neutral,209,29
Jaksa Komisi Pemberantasan Korupsi (KPK) meyakini bahwa nomor ponsel yang disimpan dengan nama Sri Rejeki Hastomo sejatinya milik Sekjen PDI Perjuangan Hasto Kristiyanto bukan milik sekretariat DPP PDIP seperti yang diklaim. https://t.co/nm21OdMzQY https://t.co/tqS76GcdEt,Neutral,272,33
@maman1965 @JNE_ID Kamis manis #Giveaway @JNE_ID Gimana ya mulainya korupsi itu tindakan yang membudaya yang koruptor siapa kalo gitu? Bukankan memberi parkir liar juga suatu membudayakan koruptor [yg bayar dan yg dibayar] siapa yang koruptor. Hhhmmm pusing ah,Sad,260,38
@maman1965 @JNE_ID Perilaku korup bisa datang darimana saja tidak hanya pejabat yang melakukannya pernah sadar kita menyerobot antrian? Menerima bantuan yang bukan menjadi hak nya?? Mari bermuhasabah dan lawan korupsi mulai dari diri sendiri. Biar kalau jadi pejabat bisa amanah kelak,Joy,284,41
@maman1965 @JNE_ID Mungkin kata KORUPSI itu dahapus saja dari bhsa indonesia dan di ganti MALING NEGARA ,Anger,104,16
Buronan Korupsi Rp10 Miliar Ditangkap di Makassar Terpidana Proyek Irigasi Nabire Berhasil Diamankan Tim SIRI Kejagung https://t.co/NP17weOcbC via @Parle COID https://t.co/4QsdrqfbSo,Neutral,182,21
@maman1965 @JNE_ID Korupsi yang membuat negara menjadi miskin dan banyak hutang bayangkan APBN yang seharusnya dinikmati seluruh rakyat Indonesia kenyataannya dipergunakan untuk memperkaya segelintir pejabat. Tukang Korupsi sama saja dengan pencuri mengambil sesuatu yang bukan hak/miliknya.,Anger,291,36
@maman1965 @JNE_ID Korupsi itu gunungan yang susah di singkirkan. Ngejejer dan berjajar kuat meski di keruk pake beko eh bekonya menghilang di korupsi. Koruptornya ngejejer dari bawah sampe atas ikutan semua. Baiknya miskinkan dan hukum mati aja para koruptor biar korupsi jadi hilang.,Anger,285,43
@maman1965 @JNE_ID Korupsi itu penyakit yang mengakar merugikan banyak orang berawal dari paling atas terus ditiru bawahan sampe akhirnya mereka menganggap hal buruk itu lumrah membantas koruptor sepertinya hanya sebuah cerita rakyat di negeri ini ‍,Sad,249,36
@maman1965 @JNE_ID Korupsi dan koruptor keduanya menyengsarakan bangsa seyogyanya para wakil rakyat segera mensahkan UU perampasan aset bagi koruptor. Andai korupsi dinegeri ini bisa dicegah saya percaya negeri ini akan makmur. #GiveAway,Sad,237,32
@maman1965 @JNE_ID Korupsi perilaku yang merugikan banyak orang dan koruptor pelaku korupsinya. Dua2nya harus di babad habis sampai ke akar2nya dan tidak ada toleransi bagi pelakunya.,Anger,183,26
@maman1965 @JNE_ID Korupsi itu sama dengan kejahatan perang membunuh suatu bangsa tanpa belas kasihan Menghancurkan mimpi dan harapan anak negri.,Anger,145,20
@maman1965 @JNE_ID Syarat korupsi dan tukang korupsi semakin menjadi mudah saja cukup sirami penegak hukum yang tidak punya integritas dan dignity dengan pundi2 :) makin amis tuh barang #Giveaway #Danjandaituibuku,Anger,213,30
@maman1965 @JNE_ID Korupsi adl pengkhianatan terhadap kepercayaan rakyat &amp; koruptor adl musuh pembangunan kemajuan serta keadilan,Anger,133,16
@maman1965 @JNE_ID Korupsi sperti crita fiksi di Indonesia ada tp tidak ada. Slamat hari kamis kang Maman,Sad,105,17
@maman1965 @JNE_ID Korupsi adalah perbuatan yg paling keji krn telah merampas dan menggunakan hak orang lain untuk kepentingan pribadi dan sdh sepantasnya tukang korupsi diberikan hukuman seberat beratnya dan dimiskin kan agar kapok jd pelajaran bagi yg lain agat tdk ikut ikutan korupsi #Giveaway,Anger,297,44
Breaking News.! Kejari Sungai Penuh Tahan 7 Tersangka Korupsi (PJU) Dishub Kerinci https://t.co/s1BrjoJqjC,Neutral,106,13
@maman1965 @JNE_ID Korupsi adalah tindakan ilegal yang merugikan negara dan masyarakat. Koruptor adalah individu atau kelompok yang melakukan tindakan korupsi. Dampak merugikan negara dan masyarakat menghambat pembangunan dan merusak kepercayaan.,Neutral,246,30
@maman1965 @JNE_ID Korupsi adalah kejahatan dan koruptor harus dihukum seberat²nya dan dimiskinkan,Anger,98,12
@maman1965 @JNE_ID Korupsi sbg luka lama yg menyaru sbg kebiasaan mengalir diam² dlm nadi birokrasi menyemai busuk di akar keadilan; sementara koruptor si penari licik dlm pesta formalitas menyulap sumpah jd selimut dosa yang mahal mencuri bukan hanya uang rakyat tapi masa depan rakyatnya,Anger,289,44
@maman1965 @JNE_ID Keduanya merugikan warga &amp; negara tp masih aja ngga kapok buat ngelakuinnya mungkin karena hukumanya yg ringan jd siapa sj bs gantian korupsi bahkan hukumanya lebih ringan dr ngambil kayu bakar dilapak perhutani Sama² urusan perut tp yg satu krn beneran lapar &amp; yg satu krn rakus,Anger,306,49
@maman1965 @JNE_ID #Giveaway Semua diawali dari menormalkan/mewajarkan tindakan memberi upeti pd raja agar mendapat perhatian lebih pd si pemberi. Raja2 kecil disetiap wilayah/usaha menjadikan itu sebagai adat yg hrs dilestarikan. dari sanalah perilaku korupsi dan koruptor terpelihara smp skrg.,Neutral,295,39
@maman1965 @JNE_ID Kalau bicara tentang korupsi apalagi yg besar2an dan berjamaah bisa dikatakan itu mafia koruptor Kang. Kalau terbongkar akan ada satu dua org jadi tumbal yg tidak boleh buka suara. Jadi seperti halnya narkoba lebih baik jgn coba2 melakukan dan jgn mendekat pd pelaku.,Fear,286,45
@maman1965 @JNE_ID Korupsi merampas hak orang lain. Biasanya dimulai dr hal kecil. Mncontek saat jd murid sngaja telat mngajar saat jd guru curang dkm timbangan saat jadi pedagang. Semuanya mdpt prgtan mllui surat Al Muthaffifin yg artinya org2 curang alias Koruptor. Wailul lil muthoffifiin!,Neutral,292,44
@maman1965 @JNE_ID Korupsi adalah penyakit suka merampok yang merusak dari dalam. Koruptor adalah perampok berseragam jabatan. Kalau suatu negara mau maju korupsi harus jadi musuh bersama dan koruptor harus dihukum secara finansial dan sosial tanpa kompromi.,Anger,258,36
@_aji_satrio_ @xquitavee @msaid_didu @aniesbaswedan ho'oh Gus...Kejagung aja ngakuin bahwa Tom Lembong gaada bukti korupsi hebat sekali vonis celeng Tom Lembong 'koruptor' makanya hati-hati bikin komen ini bukan facebook Gus https://t.co/3OstC06clA,Anger,248,30
Pengamat antikorupsi berpandangan informasi penyidikan dugaan korupsi terkait pengadaan di MPR oleh KPK harus ditangani dengan serius dan cepat. #Polhuk #Kompas60 https://t.co/vbcXRtsW2I,Neutral,186,22
Pengamat antikorupsi berpandangan informasi penyidikan dugaan korupsi terkait pengadaan di MPR oleh KPK harus ditangani dengan serius dan cepat. #Polhuk #Kompas60 https://t.co/WIWRPW73IU,Neutral,186,22
Tersandung Korupsi Proyek Bendung Nabire Direktur PT Planet Beckham Ditangkap https://t.co/apESjPvX9n,Neutral,101,11
Semoga di berikan hukuman yg setimpal atas praktek² korupsi yg dia lakukn selama ini #HukumMaksimalHasto https://t.co/GNVbUZHcwT,Joy,128,16
Bobby Nasution Siap Bantu KPK Jika Diperlukan Terkait Dugaan Korupsi Proyek Jalan di Sumut https://t.co/1uBKVkIyWT,Neutral,114,15
JPU Hadirkan 5 Saksi pada Sidang Lanjutan Dugaan Korupsi Makan Minum Setda Kendari 2020 BACA SELENGKAPNYA DISINI ⬇️⬇️⬇️ https://t.co/U1ikkPDTUO,Neutral,143,19
2 Dinas di Grobogan Masuk Kategori Rawan Korupsi KPK Soroti Penurunan Skor Integritas https://t.co/fRK348LwhA,Neutral,109,14
Dugaan Korupsi Kredit Sritex Meluas Isi Kantong Bergambar Disney Jadi Sorotan https://t.co/X76jhBdOfr,Neutral,101,12
Jejak Kasus Eks Direktur Perumda Panglungan Jombang Membayar Utang Pribadi dengan Dana Bergulir #korupsi #korupsikreditdanabergulir #penyidikan #perumdapanglungan #panglunganjombang @KejariJombang https://t.co/pp454j34k7,Neutral,220,20
Kejati Tetapkan Empat Tersangka Dugaan Korupsi Pasar Cinde Salah Satunya Mantan Gubernur Sumsel https://t.co/En1cXRqt1B,Neutral,119,14
Eks Gubernur Sumsel Alex Noerdin Jadi Tersangka Korupsi Revitalisasi Pasar Cinde https://t.co/uBMeu0szZx,Neutral,104,12
https://t.co/zlT15hb14t JurnalPatroliNews Jakarta Tim Jaksa Penuntut Umum (JPU) dari Komisi Pemberantasan Korupsi (KPK) menyusun surat tuntutan setebal 1.300 halaman terhadap Hasto,Neutral,180,21
Jumlah Debitur di Kasus Dugaan Korupsi LPEI Bertambah Jadi 15 https://t.co/Xpy9o0HkJr,Neutral,85,11
KPK Jamin Tersangka Dugaan Korupsi Pengadaan EDC BRI Segera Ditetapkan https://t.co/aJ9GC5RBbA,Neutral,94,11
Kejati Tetapkan Tersangka Baru dalam Kasus Korupsi Lahan Kemenag di Lampung Kerugian Negara Ditaksir Capai Rp54 4 Miliar https://t.co/FEjD4AF83z,Neutral,144,19
Kejagung Periksa Perwakilan Google Terkait Dugaan Korupsi Pengadaan Chromebook https://t.co/1FlYaxKB3e,Neutral,102,10
Eks Gubernur Sumsel Alex Noerdin Resmi Jadi Tersangka Korupsi Pasar Cinde https://t.co/PDJBkUNPTk,Neutral,97,12
KPK Geledah Rumah dan Perusahaan Terkait Dugaan Korupsi EDC di BRI @KPK_RI https://t.co/k2vfAu6hfD,Neutral,98,13
Motif Kejagung Pamer Uang Sitaan Korupsi CPO Rp1 3 Triliun https://t.co/S00Q6Z7oxC,Neutral,82,11
Mahkamah Agung (MA) mengabulkan permohonan peninjauan kembali (PK) yang diajukan oleh mantan Ketua DPR RI Setya Novanto terkait kasus korupsi proyek pengadaan Kartu Tanda Penduduk Elektronik (e-KTP). https://t.co/IcLVnkovIl https://t.co/jaD7GP23wf,Neutral,247,29
Kejagung Sita Barbuk Rp. 1 37 Triliun Terkait Korupsi CPO https://t.co/MyFYXXRQO8,Neutral,81,11
Pasti lebih krn pertamina aja sdh hampir 1000T. @jokowi gk pernah orgasme berahi korupnya! https://t.co/jUrTABcJig.,Anger,115,15
Eks Gubernur Sumsel Alex Noerdin Jadi Tersangka Kasus Korupsi Pasar Cinde https://t.co/phOMy4JGg2,Neutral,97,12
NGERI KALI BAH KPK menggeledah rumah nonaktif Kadis PUPR Sumut Topan Ginting menemukan Rp 2 8 miliar dan senjata api. Proses berlangsung lebih dari 7 jam. https://t.co/5D2yqtyVAj #TopanGinting #KPK #Penggeledahan #Korupsi #DinasPUPR https://t.co/xpGDv2g7hw,Fear,256,33
Modus Pemufakatan Jahat Kasus Korupsi di Kemdikbud Akademisi: Bisa Disasar ke Pasal 2-20 UU Tipikor https://t.co/dvBfy5b4Gh,Neutral,123,16
KPK Cegah Dirut Allo Bank ke Luar Negeri terkait Skandal Korupsi Pengadaan EDC BRI https://t.co/mdiD1EdQwd,Neutral,106,15
https://t.co/WfVX5V4llV,Neutral,23,1
@asboediono_id Ada waktu Indonesia dipimpin oleh Petruk Dadi Ratu. Suratan takdir seorang emban/ pembantu/ Batur memimpin suatu negeri besar alhasil rusak semua tatanan korupsi merajalela Hanya keluarganya yang hidup mulya rakyat sengsara.,Anger,239,32
KPK Pertimbangkan Panggil Bobby Nasution terkait Korupsi Proyek Jalan di Sumut https://t.co/LcZDSzi1ak,Neutral,102,12
MA Potong Hukuman Setya Novanto KPK Ingatkan soal Efek Jera Pelaku Korupsi Setya bisa bebas pada 2030 setelah MA mengurangi hukumannya menjadi 12 5 tahun. Terbuka pula kemungkinan terpidana kasus KTP-el ini bebas lebih cepat. Baca Kompas https://t.co/2VFIt2NbpG @hariankompas,Sad,275,39
https://t.co/UXcmUWKWRi https://t.co/PEHK4IVwiH - Komisi Pemberantasan Korupsi (KPK) selesai menggeledah rumah Kepala Dinas PUPR Provinsi Sumatera Utara (Sumut) Topan Obaja Putra Ginting (TOP). #KPK #PUPR #puprsumut #sumatrautara #ipol https://t.co/xDZ1J4QFb3,Neutral,259,28
Kejaksaan Menetapkan YRS Mantri BRI Cabang Klaten Sebagai Tersangka Korupsi Dana KUR Senilai Rp 3 Miliar https://t.co/flXlmcUpVe,Neutral,128,17
Anak Buah Jadi Tersangka KPK Bobby Siap Diperiksa soal Korupsi Proyek Jalan di Sumut? https://t.co/Cidjfu9X7r,Neutral,109,15
Dalam Kasus Dugaan Korupsi ASDP KPK Bakal Periksa Dua Pihak Swasta https://t.co/6cYPMUTodA #dalam #kasus #dugaan #korupsi #asdp #kpk #bakal #periksa #dua #pihak #swasta,Neutral,168,23
Setya Novanto Terpidana Korupsi E-KTP Dipenjara 12 Tahun Kuasa Hukum: Harusnya Bebas https://t.co/Yj4KXw8ufr,Sad,108,13
Rekor Pemerintahan Jokowi Menterinya Paling Banyak Jadi Tersangka Kasus Korupsi Belakangan aparat p... https://t.co/XKEbQTSHt0,Sad,126,14
@mthamrin1511 @kompascom Tragedi Mei 1998 @detikcom @KemensetnegRI @setkabgoid @neohistoria_id Fadli Zon korupsi Oli Pembangunan @tempodotco,Anger,140,15
Rekor Pemerintahan Jokowi Menterinya Paling Banyak Jadi Tersangka Kasus Korupsi Belakangan aparat p... https://t.co/QDbDZLK7Zl,Sad,126,14
Adik Ipar Ganjar Dituntut 5 5 Tahun Bui dalam Kasus Korupsi Jembatan Purbalingga Zaini Makarim Supriyatno adik ipar mantan Gubernur Jawa Tengah Ganjar Pranowo dituntut hukuman 5 5 tahun penjara dalam dugaan korupsi pembangan Jembatan Merah Purbalingga. https://t.co/oTz4eOI8b6 https://t.co/7WC7uu2DWJ,Neutral,300,39
RAUT BOBBY RESPON Aliran Dana Korupsi Kadis PUPR Sumut : Ya Kita Lihat di Hukum Saja https://t.co/oTslEEJMX1,Neutral,108,17
Mantan Gubernur Sumsel Alex Noerdin Jadi Tersangka Korupsi Proyek Pasar Cinde https://t.co/IZraXMtoHA,Neutral,101,12
Lagi! Kejagung Sita Rp1 37 Triliun dalam Kasus Korupsi CPO Total Sitaan Tembus Rp13 Triliun https://t.co/8GPhzxvqa4,Neutral,115,16
https://t.co/96JYoSIhaf https://t.co/rdSVnu1bfI,Neutral,47,2
https://t.co/trNM67HgsF JurnalPatroliNews Jakarta Peneliti politik dan media Buni Yani menyoroti kasus dugaan korupsi yang melibatkan mantan,Neutral,140,16
https://t.co/VjQC2fL7TR JurnalPatroliNews Jakarta Komisi Pemberantasan Korupsi (KPK) menyita sejumlah barang bukti dalam penggeledahan di,Neutral,137,14
https://t.co/3Ku0oaWcjC JurnalPatroliNews Medan Gubernur Sumatera Utara Bobby Nasution kembali menjadi sorotan setelah mantan Kepala Dinas PUPR Sumut Topan Obaja Putra Ginting tersandung kasus dugaan korupsi proyek pembangunan jalan.,Neutral,233,28
Dugaan Korupsi Chromebook Kejagung Periksa Perwakilan Google Kerugian Capai Rp9 9 Triliun https://t.co/ZKpxfn1C17,Neutral,113,13
Kasus Korupsi Chromebook Kejagung Panggil 2 Perwakilan Google Kejaksaan Agung (Kejagung) menjadwalk... https://t.co/jKe5qdcNYJ,Neutral,126,13
Kejari Purwokerto Eksekusi Uang Pengganti Rp3 88 Miliar dari Korupsi Proyek Jalur Ganda https://t.co/SvEeIBGlfC,Neutral,111,14
Skandal Korupsi dan Benang Kusut Pengelolaan Sampah di Tangsel https://t.co/uPbJHBqUsa,Neutral,86,10
LSM LANTANG Bongkar Dugaan Korupsi DPRD Pringsewu https://t.co/ONngprF6rQ #KorupsiDPRDPringsewu#LSMLANTANG#BongkarKorupsi#PringsewuBersih#KejatiLampung#BeraniUngkapFakta#MasyarakatLawanKorupsi,Neutral,192,9
Iuran Kebersamaan di Korupsi Mbak Ita Sukarela tapi Dipaksa https://t.co/aCmOxE37NA,Anger,83,10
@Dedd32605576 @erickthohir @prabowo ini saja terlewatkan pembenahannya https://t.co/EpYGSki52G,Anger,94,8
@erickthohir ayok @KemenBUMN segera bebersih manajemen bank nya nih. penuh kotor tirun temurun saling menutupinya. https://t.co/EpYGSki52G,Anger,138,16
Kejagung Geledah DSCC terkait Kasus Korupsi Sritex Sejumlah Dokumen Disita https://t.co/nMvBy9YKlF,Neutral,98,11
Jaksa yakin dakwaan terhadap tiga korporasi sawit terdakwa korupsi izin ekspor CPO bakal terbukti bila tidak ada suap pada tiga hakim yang mengadili perkara itu. #Polhuk #Kompas60 https://t.co/84BeAwL2I5,Neutral,203,28
Jaksa yakin dakwaan terhadap tiga korporasi sawit terdakwa korupsi izin ekspor CPO bakal terbukti bila tidak ada suap pada tiga hakim yang mengadili perkara itu. #Polhuk #Kompas60 https://t.co/O1DUdEdNbl,Neutral,203,28
Kasus Korupsi Pengadaan EDC BRI KPK Geledah Rumah hingga Kantor Perusahaan https://t.co/oVuC78aCZj,Neutral,98,12
Korupsi besar-besaran proyek infrastruktur jor-joran giliran utang numpuk rakyat yang menanggung ... https://t.co/IBF2sZAd4O,Anger,124,13
Kejari Ngawi Segel Aset https://t.co/B8Wv0rZY2G https://t.co/tNuat8mutJ,Neutral,71,6
Diduga Korupsi Rp3 Miliar Eks Mantri Bank di Klaten Jadi Tersangka dan Ditahan Penetapan tersangka dilakukan Kejari Klaten setelah YRS menjalani pemeriksaan terkait dugaan kasus korupsi Rabu (2/7/2025). https://t.co/XQx4ovcl2P https://t.co/7khDVHuwU1,Neutral,250,30
Nah ! Kan @BANKBRI_ID @KPK_RI https://t.co/CRN3Rf6QFC,Anger,53,6
Gubernur Jawa Barat Dedi Mulyadi menyatakan diperlukan evaluasi BUMD setelah kasus dugaan korupsi di PT Migas Utama Jabar hingga Rp 86 2 miliar. #Polhuk #Kompas60 https://t.co/DCiCa8ytkR,Neutral,186,26
Gubernur Jawa Barat Dedi Mulyadi menyatakan diperlukan evaluasi BUMD setelah kasus dugaan korupsi di PT Migas Utama Jabar hingga Rp 86 2 miliar. #Polhuk #Kompas60 https://t.co/o73Hsn2C1K,Neutral,186,26
PINTU Siap Beberkan Data Dugaan Korupsi Akusisi PT JN ke KPK https://t.co/g6F4tLgoIa #korupsi #KPK #PTJembatanNusantara #PTPintuKemanaSaja,Neutral,138,16
KPK Periksa Saksi Swasta Terkait Kasus Korupsi ASDP Senilai Rp 893 Miliar https://t.co/BlpJiqU0aq via @InvestorID,Neutral,113,15
Pemerintah terus memperkuat penegakan hukum dengan menangani 16 kasus korupsi besar dan menyita aset Rp915 miliar dalam 9 bulan terakhir menunjukkan komitmen nyata memberantas korupsi hingga ke akar. https://t.co/1ulww4ra7S,Neutral,223,29
@imnot_2choice @neohistoria_id tambah di korupsi bego Uang halal aja di makan apalagi yg haram,Anger,94,14
PT PINTU Siap Bantu KPK Usut Dugaan Korupsi ASDP https://t.co/sgoa7NrgJU,Neutral,72,10
Jaksa Sita Uang Rp1 37 Triliun dari Kasus Korupsi Ekspor CPO Jadi Bukti Tambahan di Kasasi https://t.co/kMHgRlTxNc via @Parle COID https://t.co/PHXwg4IwFM,Neutral,154,21
Miris! Korupsi Setya Novanto Bikin Rugi Negara Triliunan Rupiah Hukumannya Malah Makin Ringan https://t.co/a54W9BEEn6,Sad,117,14
Kejari Jakpus bakal Periksa Eks Menkominfo Johnny G Plate terkait Korupsi PDNS https://t.co/VqWhjqJT2j,Neutral,102,13
https://t.co/nN554kYkBQ https://t.co/PEHK4IVwiH Mahkamah Agung (MA) mengabulkan Peninjauan Kembali (PK) yang diajukan oleh Setya Novanto terpidana kasus korupsi proyek KTP elektronik (e-KTP). #MA #mahkamahagung #SetyaNovanto #korupsi #ipol https://t.co/X9n0IycIfF,Neutral,263,27
Kejaksaan Agung kembali tunjukkan tumpukan uang sebanyak Rp 1 3 T dari korupsi CPO. #KejakgungRI #korupsi #CPO #Rp1 3T https://t.co/HDByYHDxP9 lewat @Aktual.co.id,Neutral,162,22
Kejagung Periksa Pihak Google Indonesia soal Korupsi Chromebook https://t.co/mQggN1AuhH,Neutral,87,9
Penampakan Uang Rp1 37 Triliun yang Disita Kejagung dalam Kasus Korupsi Minyak Goreng https://t.co/7VPj1Zev1k https://t.co/eSqfADuD8s,Neutral,133,15
Dalami Korupsi ASDP Dua Swasta Dipanggil ke Gedung Merah Putih https://t.co/iK4i6foX0K,Neutral,86,11
@tempodotco Looh yg 22 T gimana dulu cerita balikinnya? https://t.co/EgZl4JtqOQ,Anger,79,10
Penyidik KPK menggeledah rumah pribadi Kepala Dinas PUPR Sumut nonaktif Topan Ginting di Komplek Royals Sumatera Medan Sumatera Utara. #Polhuk #Kompas60 https://t.co/7YcrZXeGYw,Neutral,176,22
Penyidik KPK menggeledah rumah pribadi Kepala Dinas PUPR Sumut nonaktif Topan Ginting di Komplek Royals Sumatera Medan Sumatera Utara. #Polhuk #Kompas60 https://t.co/lsf3qVYzfD,Neutral,176,22
Pemkab Purbalingga terus memperkuat komitmennya dalam upaya pencegahan korupsi dengan menggelar Rapat Koordinasi MCSP tahun 2025 pada Rabu (2/7/2025) bertempat di Operation Room Graha Adiguna Setda Purbalingga. https://t.co/2JRxfT785g,Neutral,234,28
Terkait Kasus Korupsi Sritex Kejagung Geledah Diamond Solo Convention Center Tim dari Kejaksaan Agung melakukan penggeledahan di Diamond Solo Convention Center Jl Slamet Riyadi Solo terkait dugaan korupsi bos PT Sritex. https://t.co/30x7KAYfFs https://t.co/nAWEtu9eNI,Neutral,267,33
@MemeComicIndo Program Makan Bergizi Gratis Dikepung Risiko Korupsi Sistemik Transparency International Indonesia https://t.co/iEiKfv95wk,Fear,137,13
Kejagung Sita Uang Rp1 3 Triliun dari Tersangka Korporasi Korupsi CPO https://t.co/kNY098Sg8v,Neutral,93,12
Kasus Korupsi Ekspor CPO Kejagung Sita Rp1 3 Triliun https://t.co/aGD56RmAAL,Neutral,76,10
KPK Cekal Mantan Wadirut BRI dan Dirut Allo Bank Terkait Kasus Korupsi Mesin EDC https://t.co/8GPDxkSmJI,Neutral,104,15
Penampakan Uang Rp1 37 Triliun Sitaan Kejagung dari Kasus Korupsi CPO Barang bukti uang itu merupakan penyerahan dari dua perusahaan sawit PT Permata Hijau Group dan PT Musim Mas Group. https://t.co/h0LwWR9fXK https://t.co/BvPyix2rpl,Neutral,233,32
